unique_id,osmid,element_type,amenity,name,wheelchair,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,cuisine,note,opening_hours,phone,website,created_by,capacity,delivery,takeaway,name:fr,description,outdoor_seating,reservation,brand,brand:wikidata,brand:wikipedia,email,name:en,internet_access,toilets:wheelchair,disused,contact:fax,contact:phone,contact:website,source,stars,tourism,wikidata,alt_name,smoking,contact:facebook,start_date,drive_in,contact:email,payment:coins,payment:mastercard,payment:notes,payment:visa,wheelchair:description,wheelchair:description:fr,name:de,designation,addr:housename,fax,level,payment:cash,check_date:opening_hours,diet:vegetarian,internet_access:fee,toilets,payment:bitcoin,payment:litecoin,opening_hours:signed,name:ko,survey:date,payment:credit_cards,payment:debit_cards,payment:maestro,payment:postfinance_card,bar,internet_access:ssid,facebook,opening_hours:url,diet:vegan,old_name,opening_hours:covid19,diet:meat,lgbt,contact:phone_1,country,name:it,contact:mobile,access:covid19,delivery:covid19,takeaway:covid19,brewery,drive_through:covid19,food,diet:organic,image,nodes,building,ele,min_age,building:levels,diet:gluten_free,diet:halal,diet:lactose_free,diet:mediterranean,id,lon,lat
node/6466560487,6466560487,node,restaurant,Azar & Co,,POINT (6.1495803 46.2207585),,,121,1202,Rue de Lausanne,lebanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,6.1495803,46.2207585
node/6466685554,6466685554,node,restaurant,Crêperie St-Pierre,,POINT (6.1479269 46.2007795),Genève,,6,1204,Place de la Taconnerie,crepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596,6.1479269,46.2007795
node/6475658197,6475658197,node,restaurant,Kisaku Sushi,,POINT (6.1459244 46.2026068),,,8,,Rue de la Rôtisserie,,,,,http://kisakusushi.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597,6.1459244,46.2026068
node/6475658198,6475658198,node,restaurant,Café du Centre,,POINT (6.1481189 46.2035138),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598,6.1481189,46.2035138
node/6475660589,6475660589,node,restaurant,Molino Pizzeria Ristorante,,POINT (6.1480286 46.2033515),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599,6.1480286,46.2033515
node/6475660590,6475660590,node,restaurant,Thaï,,POINT (6.1484993 46.203444),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,6.1484993,46.203444
node/6475679385,6475679385,node,restaurant,Globus,,POINT (6.1476746 46.2034135),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601,6.1476746,46.2034135
node/6484059585,6484059585,node,restaurant,La Esquina By Alma,,POINT (6.1579668 46.2029318),Genève,,6,1207,Rue de la Mairie,ceviche,,,,http://esquina-geneve.ch,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602,6.1579668,46.2029318
node/6551436987,6551436987,node,restaurant,Le Ravy,,POINT (6.1124182 46.170934),,,58,1228,Chemin de la Mère-Voie,,,,+41 22 322 05 55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603,6.1124182,46.170934
node/6576684085,6576684085,node,restaurant,L'Etna,,POINT (6.1353911 46.2052587),,,20,,Quai du Seujet,pizza;italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604,6.1353911,46.2052587
node/6629071985,6629071985,node,restaurant,Le Cinq,,POINT (6.1075054 46.1670738),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605,6.1075054,46.1670738
node/6666112096,6666112096,node,restaurant,Karne,,POINT (6.1443789 46.203123),,,22,,Place Bémont,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606,6.1443789,46.203123
node/6700253382,6700253382,node,restaurant,Sabor Latino,,POINT (6.1259562 46.2045748),Genève,,9,1203,Rue de Saint-Jean,,,,+41 22 340 64 93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,,,,,,,yes,no,yes,,no,,,,,,,,,,,,,607,6.1259562,46.2045748
node/6700527985,6700527985,node,restaurant,Pizza Mania,,POINT (6.1255581 46.2050572),,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608,6.1255581,46.2050572
node/6700683057,6700683057,node,restaurant,La Ferme,,POINT (6.2926293 46.2244521),Jussy,,19,1254,Route de la Frontière,regional;french;traditional,,"Tu 18:00-23:00; We-Sa 10:30-15:00,18:00-23:30; Su 11:00-18:00",+41 22 759 14 66,https://laferme-jussy.business.site/,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,609,6.2926293,46.2244521
node/6700927485,6700927485,node,restaurant,Brasserie de Plan-les’,,POINT (6.1067254 46.1657566),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,6.1067254,46.1657566
node/6712200885,6712200885,node,restaurant,La Carte Gourmande,,POINT (6.0640966 46.2238285),,,1,1217,Rue Moïse-Marcinhes,,,Mo-Fr 07:00-16:00; Sa 10:00-16:00,+41 22 734 31 34,http://www.lacarteblanche.ch/index.php/restaurant-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611,6.0640966,46.2238285
node/6741901065,6741901065,node,restaurant,,,POINT (6.1233054 46.1795075),,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612,6.1233054,46.1795075
node/6763578985,6763578985,node,restaurant,Ciao,,POINT (6.0683009 46.2301251),Meyrin,,2,1217,Rue des Arpenteurs,italian,,Mo-Su 08:00-23:00,+41 22 777 77 40,http://www.ciao-restaurant.ch,,,yes,yes,,,yes,,,,,info@ciao-restaurant.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613,6.0683009,46.2301251
node/6776925741,6776925741,node,restaurant,Chez Fouad,,POINT (6.1578567 46.202305),,,7,,Avenue Pictet-de-Rochemont,libanais,,"Mo 11:30-14:30; Tu-Sa 11:30-14:30, 18:30-23:30",+41 22 700 99 76,http://fouadtraiteur.ch/accueil_restaurant.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614,6.1578567,46.202305
node/6785639504,6785639504,node,restaurant,Chez Panda,,POINT (6.1165127 46.1741521),Grand-Lancy,,15,1212,Chemin des Champs-Gottreux,burger,,Mo-Su 10:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615,6.1165127,46.1741521
node/6807566628,6807566628,node,restaurant,Seppia bistrot,,POINT (6.1410156 46.1956325),,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616,6.1410156,46.1956325
node/6807569435,6807569435,node,restaurant,Leo's,,POINT (6.1411847 46.1943686),,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617,6.1411847,46.1943686
node/6814369574,6814369574,node,restaurant,,,POINT (6.1688453 46.2768283),,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618,6.1688453,46.2768283
node/6814369575,6814369575,node,restaurant,Lion d'Or,,POINT (6.1693182 46.2765866),,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619,6.1693182,46.2765866
node/6814419485,6814419485,node,restaurant,Restaurant du Boléro,,POINT (6.1661303 46.2800114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,6.1661303,46.2800114
node/6845271988,6845271988,node,restaurant,Ariana,,POINT (6.1402026 46.2207438),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621,6.1402026,46.2207438
node/6846356486,6846356486,node,restaurant,Restaurant Le Patara,,POINT (6.1499266 46.2091038),,,13,1202,Quai du Mont-Blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622,6.1499266,46.2091038
node/6866520600,6866520600,node,restaurant,La Fabrique,,POINT (6.1459212 46.1959888),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623,6.1459212,46.1959888
node/6866520601,6866520601,node,restaurant,Le Philanthrope,,POINT (6.1443829 46.1970791),,,,,,,,"""du mardi au samedi midi et soir""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624,6.1443829,46.1970791
node/6866734783,6866734783,node,restaurant,Sushi Bento Bar,,POINT (6.1434537 46.2090577),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625,6.1434537,46.2090577
node/6873538000,6873538000,node,restaurant,Trois Verres,,POINT (6.1406255 46.2012358),,,,,,,,"""midi et soir du lundi au vendredi, soir le samedi""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626,6.1406255,46.2012358
node/6873592977,6873592977,node,restaurant,La Bottega,,POINT (6.1438779 46.2018679),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q90130457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627,6.1438779,46.2018679
node/7036751585,7036751585,node,restaurant,Chez Remp,,POINT (6.1486767 46.2135556),,,5,,Rue du Prieuré,pizza,,,,,,,,,Chez Remo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,6.1486767,46.2135556
node/7077952764,7077952764,node,restaurant,Café Mutin,,POINT (6.1449168 46.1890365),Genève,,20,1205,Boulevard de la Cluse,,,,+41225662925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,629,6.1449168,46.1890365
node/7090715291,7090715291,node,restaurant,,,POINT (6.1528284 46.2014084),,,,,,,,,,,,,,,,,,,,,,,Black Tap Burgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,6.1528284,46.2014084
node/7090715295,7090715295,node,restaurant,The Hamburger Foundation,,POINT (6.1578723 46.2039953),,,,,,,,,,,,,,,,,,,,,,,The Hamburger Foundation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631,6.1578723,46.2039953
node/7106691585,7106691585,node,restaurant,Pepita,,POINT (6.1549741 46.1993956),,,23,,Rue des Glacis-de-Rive,peruvian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632,6.1549741,46.1993956
node/7127711286,7127711286,node,restaurant,Ka-Chon,,POINT (6.1405949 46.2015901),,,1,,Rue Bovy-Lysberg,thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633,6.1405949,46.2015901
node/7151290885,7151290885,node,restaurant,PM resto,,POINT (6.1332422 46.1878503),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634,6.1332422,46.1878503
node/7166346291,7166346291,node,restaurant,Ma petite cantine,,POINT (6.1080616 46.1669513),Plan-les-Ouates,,5,1228,Chemin du Pré Fleuri,,,Mo-Fr 07:00-15:30,+41 78 883 45 90,https://www.mapetitecantine.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,,,,,,,,,,,,,,,,,,,,,,,,635,6.1080616,46.1669513
node/7182461393,7182461393,node,restaurant,Le Radar de pOche,,POINT (6.149596 46.2001883),Genève,CH,8,1204,Rue des Chaudronniers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636,6.149596,46.2001883
node/7182461397,7182461397,node,restaurant,A la Pomme d'Or,,POINT (6.1488537 46.2002709),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637,6.1488537,46.2002709
node/7258074861,7258074861,node,restaurant,Marcel,,POINT (6.1567456 46.202789),,,3,,Eaux-Vives,,,"Mo-Fr 10:00-23:00; Sa, Su 10:00-19:00",+41227353333,www.restaurantmarcel.ch,,,,,,"Petit-déjeuner, déjeuner, goûter, brunch, dîner, take away",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638,6.1567456,46.202789
node/7399596632,7399596632,node,restaurant,Binks De Téophane,,POINT (6.1379311 46.1911038),,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639,6.1379311,46.1911038
node/7538699488,7538699488,node,restaurant,Tonic,,POINT (6.1337177 46.1990714),,,30,,Boulevard Carl-Vogt,,,Mo-Fr 06:00-14:30,+41 22 320 02 30,http://www.tonic-restaurant.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,640,6.1337177,46.1990714
node/7538748788,7538748788,node,restaurant,Edamame,,POINT (6.140994 46.1822767),,,30,,Rue Ancienne,sushi,,"Mo-Sa 11:00-14:30, 17:30-22:00; Su 11:45-14:30, 17:30-22:00",+41 22 342 38 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641,6.140994,46.1822767
node/7548509579,7548509579,node,restaurant,Yourte du Grand Saconnex,,POINT (6.1258325 46.2304577),Le Grand-Saconnex,,40,1218,Chemin du Pommier,,,Tu-Su 10:00-23:00,+41 77 412 66 05,https://t-interactions.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642,6.1258325,46.2304577
node/7548509580,7548509580,node,restaurant,Eurest / Restaurant WCC,,POINT (6.1286488 46.2299159),Le Grand-Saconnex,,150,1218,Route de Ferney,,,mo-th 07:30–17:00; fr 07:30–16:30,+41 22 791 64 92,https://clients.eurest.ch/wcc/fr/Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,6.1286488,46.2299159
node/7548509581,7548509581,node,restaurant,Restaurant Woods,,POINT (6.1327392 46.2245162),Genève,,7,1209,Chemin du Petit-Saconnex,,,,+41 22 919 33 33,https://geneva-intercontinental.com/dining/woods-restaurant-in-geneva/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644,6.1327392,46.2245162
node/7548509582,7548509582,node,restaurant,Villa Sarasin,,POINT (6.1207947 46.2326472),Genève,,30,1218,Route François-Peyrot,,,,+41 22 761 11 11,https://palexpo.ch/villa-sarasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,6.1207947,46.2326472
node/7566287725,7566287725,node,restaurant,Gigi Cucina & Bar,,POINT (6.1662181 46.2010699),Genève,,11,1207,Avenue de la Gare des Eaux-Vives,italian;pizza;brunch;bar,,"Tu-Sa 12:00-14:00; Tu-We 19:00-22:00; Th-Sa 17:30-22:00; So 11:30-14:00, 19:00-22:00",+41228400341,https://www.gigicucinabar.ch/,,,,,,,,,,,,info@gigicucinabar.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646,6.1662181,46.2010699
node/7594768030,7594768030,node,restaurant,La Courte Paille,yes,POINT (6.0982421 46.1828331),Onex,,4,1213,Chemin de l'Auberge,regional,,"Mo-Fr 07:30-14:00,17:30-00:00; Sa 17:30-00:00; Su off",+41227927155,https://www.lacourtepaille.ch,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647,6.0982421,46.1828331
node/7605502185,7605502185,node,restaurant,EnVie Vegan,,POINT (6.1442869 46.1957493),,,16,1205,Rue des Voisins,,,,+41 22 807 05 09,https://www.envievegan.ch,,,,,,,,,,,,info@envievegan.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,648,6.1442869,46.1957493
node/7623227789,7623227789,node,restaurant,Sushi Time,,POINT (6.1190991 46.1689123),Plan-les-Ouates,,127,1228,Route de Saint-Julien,sushi;japanese,,"Tu-Fr 11:30-14:00, Mo-Su 18:00-22:00",,https://www.sushitime.ch,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,6.1190991,46.1689123
node/7701641276,7701641276,node,restaurant,Auberge des Vergers,limited,POINT (6.0720684 46.2321468),Meyrin,,21,1217,Esplanade des Récréations,european;regional,,"Mo-Tu 07:30-17:00, Th 07:30-23:30, Fr-Sa 07:30-01:30, Su 07:30-23:00",+41 22 777 70 45,https://aubergedesvergers.ch,,45,,,,Restaurant local et participatif.,yes,,,,,,,,,,,,,,,,,,,,2020-07-03,,,,,,,,,,,,,0,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,650,6.0720684,46.2321468
node/7728005090,7728005090,node,restaurant,Nguyen,,POINT (6.1489355 46.2125546),,,12,,Rue de Bâle,vietnamese,,,+41 78 674 62 88,http://www.nguyen-saveursduvietnam.ch,,,,,"Nguyen, Saveurs du Vietnam",,,,,,,leohanguyen0616@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,6.1489355,46.2125546
node/7802614476,7802614476,node,restaurant,Le Physalis,,POINT (6.06072 46.228884),Meyrin,,13,1217,Rue de Veyrot,,,L/V 7h00-15h00,+41 22 989 09 08,https://www.datalp.swiss/services/restaurant-traiteur/restaurant-traiteur-complement/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652,6.06072,46.228884
node/7806715785,7806715785,node,restaurant,La Micheline,,POINT (6.165317 46.2005775),Genève,,3,1207,Avenue de la Gare des Eaux-Vives,fine_dining,,Tu-Sa 12:00-14:00; Tu-Sa 19:00-22:00,+41 22 840 03 38,https://www.lamicheline.ch/,,,,,,,,,,,,info@lamicheline.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653,6.165317,46.2005775
node/7851197817,7851197817,node,restaurant,La Cantine,,POINT (6.1414383 46.1688653),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654,6.1414383,46.1688653
node/7856552887,7856552887,node,restaurant,Saj Eat,,POINT (6.1449928 46.2101562),Genève,,18,1201,Rue des Alpes,libanese;syrian,,,+41225477703,http://sajeat.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,6.1449928,46.2101562
node/7856590933,7856590933,node,restaurant,BAO Steam Kitchen,,POINT (6.1342931 46.2020261),Genève,,8,1205,Chemin du 23-Août,asian,,,+41228080939,http://www.baosteamkitchen.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tu-Fr 12:00-14:30,,,,,,,,,,,,,,,,,,,,,,,,656,6.1342931,46.2020261
node/7887842998,7887842998,node,restaurant,Boléro Bistro,yes,POINT (6.1661044 46.2799907),,,,,,,,,,,,,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,6.1661044,46.2799907
node/7902666718,7902666718,node,restaurant,Kutchi Restaurant,,POINT (6.1538763 46.2541343),,,,,,afghan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658,6.1538763,46.2541343
node/8004184885,8004184885,node,restaurant,La Diligence,,POINT (6.1927748 46.194432),,,,,,french,,,+41 22 349 02 54,https://ladiligenceannie.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659,6.1927748,46.194432
node/8004975785,8004975785,node,restaurant,Cafe Salento,,POINT (6.1232171 46.2045718),Genève,,2,1203,Rue du Vicaire-Savoyard,pizza;italian,,Mo-Sa 07:00-21:00,+41 22 345 00 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,6.1232171,46.2045718
node/8190436366,8190436366,node,restaurant,Amici Miei,,POINT (6.1685921 46.2776506),,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661,6.1685921,46.2776506
node/8190436371,8190436371,node,restaurant,Restaurant du Lac,,POINT (6.1697783 46.2763441),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662,6.1697783,46.2763441
node/8190436374,8190436374,node,restaurant,Cafe National,,POINT (6.1691191 46.2769095),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663,6.1691191,46.2769095
node/8411322878,8411322878,node,restaurant,,,POINT (6.1692139 46.277161),,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,closed,,,,,,,,,,,,,,,,,,,,,,,,664,6.1692139,46.277161
node/8411322883,8411322883,node,restaurant,,,POINT (6.1682637 46.2787854),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665,6.1682637,46.2787854
node/8411322887,8411322887,node,restaurant,O'Five,,POINT (6.1664335 46.2809118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666,6.1664335,46.2809118
node/8416351880,8416351880,node,restaurant,,,POINT (6.1491708 46.2276418),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667,6.1491708,46.2276418
